instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9,algorithm_10,algorithm_11,algorithm_12,algorithm_13,algorithm_14,algorithm_15,algorithm_16,algorithm_17,algorithm_18,algorithm_19,algorithm_20,algorithm_21,algorithm_22,algorithm_23,algorithm_24
instance_809,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_630,1.26,18000.0,5.4,18000.0,5.16,18000.0,1.26,3.0,5.17,0.61,18000.0,6.11,13.07,14.62,1.26,2.99,2.98,5.28,3.92,5.02,1.26,0.56,14.61,14.56
instance_598,0.02,18000.0,0.11,100.38,0.12,0.22,0.02,0.04,0.14,0.21,0.3,0.04,25.54,0.02,0.02,0.05,0.05,0.11,0.02,0.12,25.99,0.08,0.02,0.02
instance_767,0.01,0.16,0.13,151.9,0.13,0.48,0.01,0.04,0.81,0.31,0.54,18000.0,7.36,0.03,0.01,0.05,0.05,0.13,0.08,0.14,7.24,0.84,0.03,0.03
instance_799,1.85,4.29,4.31,258.88,4.62,24.01,1.85,6.54,100.53,7.01,18000.0,7.41,18000.0,1.63,1.83,6.54,6.57,4.08,1.04,4.11,18000.0,8.12,1.54,1.57
instance_563,0.0,18000.0,0.01,0.07,0.01,0.16,0.0,0.03,0.0,0.02,0.16,0.02,0.0,0.0,0.0,0.03,0.03,0.01,0.0,0.01,0.0,0.0,0.0,0.0
instance_209,18000.0,18000.0,133.97,18000.0,125.76,12.75,18000.0,171.37,18000.0,18000.0,14.89,18000.0,18000.0,182.22,91.49,380.27,171.96,100.56,0.25,101.5,18000.0,270.01,299.25,330.3
instance_482,0.47,18000.0,94.98,22.83,93.97,18.72,0.46,0.42,15.81,0.11,18.54,1.41,9.71,1.53,0.46,0.43,0.43,93.67,2.0,93.01,10.39,0.06,1.53,1.53
instance_272,5.34,5.53,5.55,18000.0,5.5,0.69,5.54,38.51,8.71,5.52,0.71,18000.0,133.35,24.25,5.31,37.61,37.61,5.41,0.03,5.43,133.73,6.19,24.15,24.02
instance_486,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,434.36,18000.0,18000.0,18000.0,18000.0
instance_186,0.1,2.7,2.69,18000.0,2.67,18000.0,0.1,0.14,29.65,16.81,18000.0,18000.0,16.5,0.4,0.1,0.16,0.15,2.67,18000.0,2.69,16.33,15.98,0.4,0.4
instance_626,0.02,18000.0,0.21,8.39,0.2,0.28,0.02,0.05,0.04,0.31,1.83,0.61,434.35,0.06,0.02,0.06,0.06,0.21,0.03,0.2,435.96,0.17,0.05,0.06
instance_819,3.22,18000.0,5.75,18000.0,5.18,1.74,18000.0,117.88,483.4,5.61,1.84,18000.0,18000.0,6.26,0.6,117.9,117.89,4.72,0.06,4.67,18000.0,6.59,6.06,5.73
instance_611,0.01,0.12,0.09,8.26,0.09,0.23,0.01,0.03,0.11,0.21,0.27,18000.0,0.58,52.99,0.01,0.04,0.05,0.09,0.03,0.09,0.56,47.93,356.82,170.94
instance_57,0.01,18000.0,0.1,26.89,0.1,0.24,0.01,0.03,0.15,0.21,0.28,17.81,3.21,0.94,0.01,0.05,0.04,0.1,0.02,0.1,3.1,0.18,5.94,2.13
instance_54,1.58,18000.0,3.36,18000.0,2.6,1.16,18000.0,117.05,18000.0,2.71,1.15,18000.0,40.29,6.82,0.38,117.04,117.06,3.19,0.05,3.24,37.69,8.11,6.65,6.54
instance_206,1.16,19.84,19.74,18000.0,19.76,199.34,1.21,4.91,22.92,10.51,334.32,12.12,18000.0,18000.0,1.12,4.92,4.94,20.11,68.19,20.78,18000.0,10.45,18000.0,18000.0
instance_706,0.02,0.2,0.18,18000.0,0.17,0.32,0.02,0.04,0.25,0.31,0.53,18000.0,18000.0,18000.0,0.02,0.05,0.05,0.17,0.03,0.17,18000.0,18000.0,18000.0,18000.0
instance_526,0.02,18000.0,0.19,35.85,0.18,0.38,0.02,0.05,0.34,0.21,0.3,8.51,104.03,2.14,0.02,0.06,0.06,0.17,0.02,0.18,104.08,0.16,1.4,1.38
instance_639,0.01,0.14,0.11,1.8,0.11,5.01,0.01,0.05,0.01,0.11,20.78,51.82,0.04,0.03,0.01,0.06,0.06,0.12,0.04,0.17,0.09,0.06,0.03,0.03
instance_444,0.03,18000.0,0.24,136.59,0.24,0.48,0.03,0.06,0.29,0.31,0.55,0.11,18000.0,0.03,0.03,0.07,0.07,0.23,0.05,0.24,18000.0,0.13,0.03,0.03
instance_116,0.03,18000.0,0.26,18000.0,0.25,0.47,0.03,0.05,0.44,0.41,0.57,18000.0,18000.0,18000.0,0.03,0.06,0.06,0.24,0.04,0.25,18000.0,18000.0,18000.0,18000.0
instance_593,0.03,18000.0,0.26,18000.0,0.27,0.49,0.03,0.05,0.47,0.42,0.64,18000.0,18000.0,18000.0,0.03,0.06,0.07,0.27,0.04,0.27,18000.0,18000.0,18000.0,18000.0
instance_625,0.01,18000.0,0.05,2.56,0.05,0.14,0.01,0.03,0.06,0.07,0.16,0.09,0.18,0.02,0.0,0.04,0.04,0.04,0.01,0.05,0.17,0.07,0.02,0.02
instance_131,0.01,0.16,0.12,138.84,0.13,18000.0,0.01,0.03,1.78,0.41,18000.0,0.02,0.1,0.07,0.01,0.04,0.05,0.13,18000.0,0.13,0.08,0.24,0.07,0.07
instance_523,0.03,18000.0,0.68,1.1,0.68,4.41,0.03,0.06,0.12,0.02,4.61,0.11,0.07,0.03,0.03,0.07,0.07,0.67,0.06,0.68,0.03,0.01,0.03,0.03
instance_273,29.03,7.85,7.85,18000.0,7.88,6.51,28.54,139.38,18000.0,9.11,6.53,18000.0,18000.0,10.17,28.56,138.57,138.59,7.7,0.08,7.69,18000.0,13.42,10.16,10.15
instance_82,10.06,18000.0,11.69,18000.0,18000.0,18000.0,53.95,10.53,18000.0,23.12,18000.0,28.11,18000.0,1.18,5.11,19.88,10.5,23.42,0.57,26.81,18000.0,22.04,1.17,1.17
instance_171,187.03,18000.0,285.16,18000.0,18000.0,508.39,18000.0,28.49,56.93,126.71,43.37,18.82,18000.0,3.02,18000.0,41.05,28.5,33.07,2.05,39.92,18000.0,38.58,40.93,8.31
instance_743,385.59,18000.0,229.12,18000.0,229.2,20.6,18000.0,18000.0,18000.0,18000.0,22.81,18000.0,18000.0,18000.0,100.18,18000.0,18000.0,121.93,0.33,123.01,18000.0,18000.0,18000.0,18000.0
instance_251,0.01,0.08,0.04,5.54,0.05,0.21,0.01,0.02,0.2,0.1,0.22,0.07,0.42,0.04,0.01,0.04,0.04,0.04,0.01,0.05,0.41,0.26,0.04,0.04
instance_801,0.01,0.1,0.08,58.55,0.07,0.18,0.01,0.03,0.09,0.12,0.21,3.71,1.2,0.5,0.01,0.04,0.04,0.07,0.02,0.08,1.17,0.09,0.55,0.25
instance_681,0.0,0.11,0.09,2.08,0.17,18000.0,0.0,0.02,0.01,0.31,18000.0,0.02,0.02,0.01,0.0,0.03,0.04,0.08,0.01,0.09,0.01,0.18,0.01,0.01
instance_75,0.04,18000.0,0.29,18000.0,0.3,0.57,0.04,0.06,0.55,0.51,0.67,18000.0,18000.0,18000.0,0.04,0.07,0.07,0.29,0.05,0.29,18000.0,18000.0,18000.0,18000.0
instance_288,0.04,18000.0,0.33,67.72,0.32,0.98,0.04,0.07,0.91,0.41,0.76,120.81,18000.0,18000.0,0.04,0.09,0.09,0.31,0.04,0.32,18000.0,0.47,18000.0,18000.0
instance_93,0.06,0.78,0.28,8.21,0.28,2.14,0.07,0.14,0.06,0.31,0.87,0.71,202.07,0.74,0.06,0.15,0.15,0.27,0.96,0.28,202.33,0.14,0.59,0.49
instance_268,0.34,3.55,0.72,18000.0,0.67,0.31,0.16,0.43,0.83,0.91,0.33,18000.0,18000.0,0.06,0.13,0.9,0.44,0.65,0.05,0.75,18000.0,18000.0,0.06,0.06
instance_316,0.2,1.52,1.49,18000.0,1.49,3.34,0.2,0.14,1.68,1.31,3.68,18000.0,18000.0,18000.0,0.2,0.16,0.16,1.46,0.12,1.48,18000.0,18000.0,18000.0,18000.0
instance_721,0.01,0.15,0.12,81.62,0.11,0.42,0.01,0.03,0.61,0.31,0.5,18000.0,4.62,0.03,0.01,0.04,0.05,0.12,0.07,0.12,4.6,0.66,0.03,0.03
instance_24,18000.0,35.57,10.23,103.53,18000.0,2.06,0.26,193.42,0.96,4.6,2.1,3.22,18000.0,0.26,0.22,196.59,194.13,3.64,18000.0,3.95,18000.0,3.07,0.26,0.26
instance_382,0.1,18000.0,0.42,27.83,0.4,1.34,0.1,0.16,1.26,0.71,63.03,85.11,18000.0,20.02,0.1,0.18,0.17,0.39,0.05,0.4,18000.0,246.8,13.99,20.11
instance_713,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_624,117.24,18000.0,18000.0,18000.0,18000.0,17.51,18000.0,18000.0,18000.0,203.71,19.19,18000.0,18000.0,18000.0,18.62,18000.0,18000.0,18000.0,0.31,18000.0,18000.0,502.57,18000.0,18000.0
instance_280,41.61,18000.0,37.29,18000.0,38.91,4.46,18000.0,234.33,18000.0,19.61,4.54,18000.0,18000.0,50.09,33.21,270.48,232.37,39.92,0.07,40.04,18000.0,179.16,46.7,42.13
instance_701,0.03,0.31,0.09,1.73,0.09,0.74,0.03,0.06,8.33,0.21,0.86,0.02,0.1,0.25,0.03,0.08,0.08,0.09,0.95,0.1,0.03,0.15,0.26,0.26
instance_22,44.78,18000.0,22.7,18000.0,8.27,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,531.79,13.73,18000.0,18000.0,18000.0,160.06,18000.0,18000.0,18000.0,489.31,505.46
instance_580,187.02,18000.0,285.78,18000.0,331.63,105.68,18000.0,18000.0,18000.0,18000.0,134.93,18000.0,18000.0,18000.0,599.69,18000.0,18000.0,90.76,0.3,91.57,18000.0,18000.0,18000.0,18000.0
instance_16,0.02,0.18,0.16,18000.0,0.16,463.42,0.02,0.04,0.04,0.21,0.24,18000.0,18000.0,1.55,0.02,0.05,0.05,0.16,18000.0,0.15,18000.0,18000.0,2.12,1.94
instance_445,0.0,18000.0,0.0,0.06,0.0,0.07,0.0,0.02,0.0,0.02,0.07,0.12,0.03,0.0,0.0,0.03,0.03,0.0,0.03,0.01,0.03,0.0,0.0,0.0
instance_108,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,119.66,18000.0,18000.0,18000.0,18000.0,27.46,18000.0,18000.0,18000.0,18000.0
instance_409,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,462.31,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,245.02,0.17,244.02,18000.0,18000.0,18000.0,18000.0
instance_408,0.0,0.19,0.01,0.08,0.01,0.11,0.0,0.02,0.0,0.1,0.11,0.02,0.0,0.0,0.0,0.03,0.03,0.01,0.02,0.02,0.0,0.01,0.0,0.0
instance_434,0.0,0.04,0.01,0.07,0.01,0.11,0.0,0.02,0.0,0.02,0.12,0.02,0.0,0.0,0.0,0.03,0.03,0.01,0.0,0.01,0.0,0.01,0.0,0.0
instance_164,0.02,0.17,0.15,9.88,0.14,0.24,0.02,0.04,0.26,0.21,0.26,0.81,0.26,0.2,0.02,0.05,0.05,0.14,0.02,0.15,0.25,0.11,0.33,0.21
instance_369,18000.0,88.4,18000.0,232.66,18000.0,18000.0,31.53,18000.0,12.15,18000.0,69.77,18000.0,18000.0,18000.0,7.4,18000.0,18000.0,18000.0,0.85,18000.0,18000.0,18000.0,18000.0,18000.0
instance_715,0.0,18000.0,0.04,1.24,0.03,0.12,0.0,0.02,0.04,0.09,0.14,0.02,0.05,0.01,0.0,0.03,0.04,0.03,0.01,0.04,0.04,0.06,0.01,0.01
instance_670,0.05,18000.0,0.41,18000.0,0.42,1.49,0.05,0.08,0.64,0.61,1.86,18000.0,50.36,18000.0,0.05,0.09,0.09,0.42,0.08,0.42,49.76,18000.0,18000.0,18000.0
instance_664,0.16,46.49,0.92,4.7,0.62,0.13,0.2,0.86,0.09,0.61,0.13,0.02,0.57,0.02,0.12,2.26,0.87,0.73,0.01,0.96,0.57,0.1,0.02,0.02
instance_654,0.0,0.06,0.03,0.3,0.03,18000.0,0.0,0.03,0.0,0.1,18000.0,0.02,0.01,0.0,0.0,0.03,0.03,0.03,0.0,0.03,0.0,0.09,0.0,0.0
instance_468,25.4,18000.0,28.38,18000.0,28.27,2.27,25.6,7.23,14.61,1.81,2.3,1.12,18000.0,21.17,25.56,7.28,7.19,27.62,0.73,27.74,18000.0,1.83,21.2,21.43
instance_216,0.0,0.04,0.0,0.05,0.0,0.06,0.0,0.02,0.0,0.02,0.06,0.02,0.0,0.0,0.0,0.03,0.03,0.0,0.01,0.01,0.0,0.0,0.0,0.0
instance_473,0.02,0.21,0.19,50.38,0.19,0.44,0.02,0.04,0.23,0.31,0.52,18000.0,4.08,18000.0,0.02,0.06,0.06,0.18,0.05,0.19,4.1,18000.0,18000.0,18000.0
instance_203,0.02,0.18,0.15,19.35,0.15,0.38,0.02,0.05,0.19,0.21,0.5,18000.0,2.35,18000.0,0.02,0.06,0.06,0.15,0.04,0.16,2.34,18000.0,18000.0,18000.0
instance_448,0.03,0.2,0.16,1.4,0.17,0.5,0.03,0.05,0.02,0.31,0.55,0.21,269.71,0.04,0.03,0.06,0.06,0.17,0.01,0.18,0.47,0.05,0.04,0.04
instance_370,6.75,18000.0,15.23,18000.0,18000.0,0.7,2.15,18000.0,1.55,2.61,0.69,0.1,7.43,0.14,0.35,18000.0,18000.0,4.36,18000.0,4.46,7.38,372.41,0.14,0.15
instance_155,0.47,18000.0,1.97,18000.0,1.97,62.19,0.47,1.11,1.2,0.31,61.66,2.41,2.31,2.56,0.47,1.15,1.13,1.88,1.43,1.92,0.47,0.21,2.56,2.57
instance_584,0.06,0.31,0.29,155.42,0.29,1.1,0.06,0.1,4.07,0.61,49.74,0.81,18000.0,0.15,0.06,0.12,0.11,0.28,0.06,0.29,18000.0,0.38,0.14,0.14
instance_60,0.01,0.07,0.03,0.26,0.03,0.07,0.01,0.02,0.0,0.08,0.07,0.02,0.01,0.0,0.01,0.03,0.04,0.03,0.0,0.03,0.0,0.01,0.0,0.0
instance_784,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_70,0.07,18000.0,0.78,18000.0,0.85,18000.0,0.07,0.09,4.16,2.22,18000.0,14.01,0.47,0.06,0.07,0.11,0.11,0.81,0.16,0.81,0.46,14.93,0.06,0.06
instance_555,0.01,0.11,0.08,1.33,0.09,3.56,0.01,0.04,0.01,0.12,3.8,17.72,0.04,0.03,0.01,0.05,0.06,0.08,0.03,0.21,0.06,0.04,0.03,0.03
instance_301,0.23,18000.0,0.53,18000.0,0.54,18000.0,0.23,0.15,0.19,0.31,18000.0,0.1,18000.0,0.07,0.23,0.17,0.17,0.5,0.01,0.5,18000.0,0.25,0.07,0.07
instance_9,18000.0,18000.0,18000.0,18000.0,52.28,18000.0,18000.0,1.52,1.63,162.71,18000.0,15.42,25.4,0.47,18000.0,1.81,1.18,23.39,18000.0,29.54,25.7,13.86,5.97,0.24
instance_535,0.01,0.16,0.13,0.62,0.13,0.16,0.01,0.04,0.02,0.12,0.17,0.05,0.15,0.02,0.01,0.04,0.05,0.12,0.01,0.13,0.14,0.08,0.02,0.02
instance_1,0.14,18000.0,0.42,18000.0,0.39,0.29,0.12,0.21,24.28,0.41,0.31,0.05,8.11,0.06,0.06,0.37,0.22,0.38,0.05,0.45,8.1,0.08,0.05,0.05
instance_279,0.1,18000.0,0.42,23.95,0.41,9.76,0.1,0.23,0.71,0.1,10.01,0.41,1.04,1.08,0.1,0.24,0.24,0.4,0.97,0.39,0.09,0.05,1.08,1.08
instance_170,0.01,18000.0,0.07,12.39,0.07,0.23,0.01,0.03,0.07,0.12,0.26,0.02,0.4,0.01,0.01,0.04,0.04,0.06,0.04,0.06,0.39,0.19,0.01,0.01
instance_808,0.0,0.04,0.0,0.04,0.01,0.06,0.0,0.02,0.0,0.02,0.06,0.02,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0
instance_51,18000.0,18.69,330.97,22.13,18000.0,18000.0,18000.0,18000.0,5.55,18000.0,18000.0,18000.0,18000.0,18000.0,2.96,418.03,18000.0,54.3,3.47,24.83,18000.0,18000.0,18000.0,18000.0
instance_683,0.0,0.04,0.0,0.04,0.0,0.06,0.0,0.02,0.0,0.02,0.06,0.03,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0
instance_754,0.01,18000.0,0.08,21.61,0.08,0.29,0.01,0.03,0.55,0.21,0.36,0.02,1.12,0.02,0.01,0.05,0.04,0.08,0.05,0.08,1.12,0.32,0.02,0.02
instance_552,18000.0,18000.0,18000.0,18000.0,2.74,11.18,18000.0,2.81,18000.0,534.71,6.94,0.41,18000.0,18000.0,0.83,7.16,2.8,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_112,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_679,43.47,18000.0,27.59,18000.0,117.19,18000.0,18000.0,44.09,18000.0,27.91,139.4,0.51,18000.0,39.97,18000.0,71.18,44.26,26.06,15.6,31.12,18000.0,3.91,8.37,11.88
instance_314,177.61,18000.0,39.06,18000.0,41.67,1.83,480.5,1.06,0.26,2.22,7.78,10.71,18000.0,4.74,231.48,1.32,1.24,0.89,18000.0,1.04,18000.0,8.73,6.01,6.13
instance_650,0.01,18000.0,0.07,2.26,0.06,0.12,0.01,0.03,0.01,0.09,0.6,0.02,0.06,0.01,0.01,0.04,0.04,0.06,0.01,0.06,0.05,0.06,0.01,0.01
instance_558,125.38,4.58,4.7,18000.0,4.43,18000.0,18000.0,13.8,53.8,7.22,18000.0,18000.0,18000.0,18000.0,18000.0,4.24,13.87,4.38,120.27,4.38,18000.0,18000.0,18000.0,18000.0
instance_398,0.0,18000.0,0.02,0.37,0.02,0.08,0.0,0.02,0.01,0.06,0.09,0.02,0.01,0.0,0.0,0.03,0.03,0.02,0.01,0.02,0.0,0.01,0.0,0.0
instance_678,1.07,18000.0,5.43,0.41,5.43,0.53,1.08,0.05,0.01,0.21,0.55,0.06,18000.0,0.03,1.06,0.06,0.06,5.21,0.35,5.24,18000.0,0.1,0.03,0.03
instance_426,1.79,28.2,5.34,132.42,2.81,2.66,0.39,1.16,11.09,2.71,3.6,0.91,18000.0,27.15,0.38,1.66,1.17,3.14,18000.0,3.22,18000.0,1.69,10.87,1.45
instance_622,0.14,18000.0,5.2,5.86,5.19,9.67,0.14,0.14,1.61,0.07,9.89,0.41,0.7,0.23,0.14,0.16,0.16,5.18,0.34,5.21,0.56,0.02,0.23,0.23
instance_796,0.01,0.1,0.07,5.74,0.08,0.21,0.01,0.03,0.08,0.11,0.24,18000.0,0.33,1.46,0.01,0.04,0.04,0.07,0.02,0.08,0.32,2.53,2.07,1.42
instance_693,0.15,5.36,0.76,18000.0,0.62,0.31,0.11,0.32,0.56,0.71,0.32,503.91,18000.0,0.05,0.1,0.68,0.33,0.59,0.05,0.67,18000.0,356.46,0.05,0.05
instance_776,8.96,18000.0,26.22,18000.0,27.37,3.6,18000.0,16.79,92.29,26.11,3.49,18000.0,18000.0,11.46,1.65,32.7,16.95,34.02,0.08,33.97,18000.0,6.66,11.6,11.49
instance_354,0.22,1.06,1.03,18000.0,1.04,0.28,0.22,0.49,2.09,0.91,0.28,18000.0,8.52,0.49,0.22,0.51,0.5,1.0,0.01,1.01,8.68,0.26,0.49,0.49
instance_381,86.66,18000.0,18000.0,18000.0,18000.0,13.21,18000.0,18000.0,442.91,18000.0,17.73,18000.0,18000.0,18000.0,36.04,18000.0,18000.0,18000.0,0.32,18000.0,18000.0,18000.0,18000.0,18000.0
instance_612,397.23,18000.0,473.52,18000.0,18000.0,35.27,18000.0,18000.0,18000.0,18000.0,37.06,18000.0,18000.0,18000.0,120.73,18000.0,18000.0,163.65,0.45,226.41,18000.0,18000.0,18000.0,18000.0
instance_282,18000.0,18000.0,74.11,18000.0,42.89,36.63,36.08,30.64,18000.0,31.71,41.74,33.11,156.51,5.74,18000.0,56.43,29.6,76.91,102.39,117.84,188.91,36.38,11.23,8.77
instance_614,0.04,7.83,0.2,2.5,0.2,0.26,0.04,0.13,0.05,0.31,0.25,55.51,18000.0,22.58,0.04,0.12,0.12,0.2,18000.0,0.2,18000.0,0.1,54.64,104.55
instance_825,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1.3,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_83,14.91,18000.0,10.95,18000.0,572.42,18000.0,18000.0,9.94,18000.0,8.61,18000.0,0.11,18000.0,7.48,18000.0,18.52,9.89,14.27,5.27,16.53,18000.0,1.06,10.96,7.74
instance_752,0.01,18000.0,0.07,0.15,0.07,0.27,0.01,0.03,0.0,0.09,0.27,0.09,18000.0,0.02,0.01,0.04,0.04,0.06,0.01,0.07,18000.0,0.03,0.02,0.02
instance_730,0.01,0.71,0.03,0.34,0.03,0.11,0.01,0.07,0.0,0.12,0.12,0.12,0.18,0.11,0.01,0.14,0.08,0.03,0.01,0.04,0.18,0.03,0.01,0.01
instance_632,0.02,0.19,0.16,18000.0,0.18,0.39,0.02,0.04,0.23,0.21,0.53,18000.0,112.14,18000.0,0.02,0.05,0.05,0.16,0.04,0.16,109.29,64.24,18000.0,18000.0
instance_162,18000.0,235.83,18000.0,18000.0,33.4,18000.0,2.11,18000.0,18000.0,18000.0,135.32,86.31,18000.0,18000.0,1.4,18000.0,18000.0,346.02,84.84,26.83,18000.0,2.52,18000.0,18000.0
instance_64,4.15,17.16,4.32,8.15,4.14,4.59,0.16,0.5,0.11,12.61,1.74,4.01,18000.0,0.69,0.11,1.0,0.52,1.37,0.09,1.43,18000.0,2.6,0.71,0.83
instance_769,0.0,0.04,0.01,0.25,0.01,0.07,0.0,0.02,0.0,0.02,0.07,0.02,0.0,0.0,0.0,0.03,0.03,0.01,0.0,0.01,0.0,0.01,0.0,0.0
instance_449,0.0,18000.0,0.01,0.05,0.01,0.11,0.0,0.02,0.0,0.02,0.11,0.02,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0
instance_806,0.0,18000.0,0.06,0.14,0.06,0.6,0.0,0.03,0.01,0.02,0.63,0.02,0.01,0.0,0.0,0.04,0.03,0.05,0.01,0.06,0.0,0.0,0.0,0.0
instance_220,0.47,18000.0,1.27,18000.0,0.88,0.91,0.14,0.2,18000.0,0.91,3.22,0.08,3.97,0.65,37.18,0.39,0.21,0.67,0.05,0.92,3.84,0.35,0.65,0.65
instance_109,18.88,32.72,4.0,13.21,3.51,37.41,0.15,34.44,18000.0,7.72,6.86,6.21,18000.0,5.9,0.17,1.81,1.53,3.85,18000.0,7.92,18000.0,7.89,7.88,2.14
instance_492,0.63,18000.0,6.24,18000.0,6.12,18000.0,0.63,0.88,120.33,9.01,18000.0,18000.0,18000.0,18000.0,0.63,0.91,0.89,6.07,18000.0,6.13,18000.0,18000.0,18000.0,18000.0
instance_261,0.02,18000.0,0.18,145.36,0.18,0.42,0.03,0.05,0.21,0.21,0.45,0.05,262.17,0.02,0.02,0.06,0.06,0.17,0.03,0.17,261.36,0.11,0.02,0.02
instance_648,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_4,18000.0,84.3,18000.0,169.67,18000.0,18000.0,0.45,18000.0,18000.0,18000.0,110.68,18000.0,18000.0,18000.0,0.4,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_405,0.14,18000.0,0.74,18000.0,0.69,0.37,0.14,0.64,1.17,0.91,0.38,0.11,1.13,0.07,0.14,0.65,0.66,0.74,26.09,0.74,1.11,0.22,0.06,0.06
instance_56,150.14,18000.0,286.25,18000.0,301.03,20.04,18000.0,18000.0,234.88,18000.0,20.99,18000.0,18000.0,18000.0,62.73,18000.0,18000.0,157.11,0.25,158.54,18000.0,18000.0,18000.0,18000.0
instance_516,0.0,18000.0,0.03,1.02,0.03,0.1,0.0,0.02,0.03,0.09,0.12,0.02,0.03,0.01,0.0,0.03,0.04,0.02,0.01,0.03,0.02,0.04,0.01,0.01
instance_534,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,64.2,18000.0,18000.0,18000.0,18000.0
instance_68,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_477,17.38,18000.0,18000.0,18000.0,18000.0,89.54,18000.0,18000.0,8.56,22.91,18000.0,351.41,18000.0,4.16,59.21,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,5.5,4.01
instance_586,337.14,18000.0,18000.0,18000.0,18000.0,41.08,18000.0,18000.0,18000.0,18000.0,33.23,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,7.52,18000.0,18000.0,18000.0,18000.0,18000.0
instance_774,26.35,18000.0,54.26,18000.0,47.4,5.82,18000.0,66.44,18000.0,28.71,6.67,18000.0,18000.0,18000.0,4.37,142.86,66.36,38.54,0.08,38.46,18000.0,18000.0,18000.0,18000.0
instance_19,0.03,18000.0,0.26,11.34,0.26,0.33,0.03,0.05,0.05,0.41,3.12,0.71,18000.0,0.07,0.03,0.06,0.06,0.25,0.04,0.25,18000.0,0.22,0.07,0.07
instance_574,9.96,16.32,15.96,18000.0,16.15,0.55,9.95,97.47,8.44,8.72,0.55,18000.0,35.98,0.36,10.0,98.24,97.16,15.86,0.01,15.82,37.41,0.66,0.36,0.36
instance_58,0.01,0.08,0.05,4.59,0.05,0.13,0.01,0.02,0.06,0.11,0.16,0.1,1.62,0.01,0.0,0.04,0.04,0.05,0.01,0.05,1.61,0.08,0.01,0.01
instance_790,0.03,18000.0,0.35,5.51,0.34,18000.0,0.03,0.05,0.84,0.81,18000.0,1.02,0.08,0.02,0.03,0.06,0.06,0.33,0.04,0.34,0.06,5.83,0.02,0.02
instance_483,4.63,10.14,10.11,18000.0,10.06,0.68,4.61,138.55,10.5,5.91,0.7,18000.0,312.33,0.56,4.63,139.6,134.17,9.88,0.03,9.95,363.5,2.44,0.58,0.57
